,Date,County,inventory_price_increased,inventory_price_decreased,median_days_on_market,demand_score,ldp_unique_viewers_per_property_vs_us
2273,2018-09,San Bernardino County,792.0,4344.0,50.0,10.716550412175016,0.5372
2274,2018-09,Fresno County,28.0,848.0,45.0,44.13443246670894,0.9297
2275,2018-09,Amador County,20.0,144.0,74.0,84.59099556119214,1.5412
2276,2018-09,Mariposa County,0.0,40.0,91.0,,
2277,2018-09,Nevada County,20.0,440.0,71.0,39.12492073557387,0.8689
2278,2018-09,San Joaquin County,312.0,1072.0,36.0,64.23589093214966,1.1639
2279,2018-09,Sacramento County,620.0,2536.0,35.0,46.6708941027267,0.9634
2280,2018-09,Mono County,0.0,20.0,80.0,,
2281,2018-09,Merced County,108.0,396.0,46.0,43.373493975903614,0.922
2282,2018-09,Santa Clara County,744.0,1012.0,30.0,49.39759036144578,0.9952
2283,2018-09,Monterey County,64.0,376.0,61.0,81.99112238427394,1.4679
2284,2018-09,Yuba County,36.0,280.0,52.0,92.7710843373494,1.8805
2285,2018-09,San Diego County,192.0,3552.0,36.0,25.74508560558021,0.7185
2286,2018-09,Modoc County,0.0,8.0,164.0,,
2287,2018-09,Tulare County,44.0,420.0,53.0,66.51870640456563,1.1917
2288,2018-09,Butte County,72.0,392.0,50.0,60.81166772352569,1.1168
2289,2018-09,Solano County,92.0,484.0,38.0,74.63538363982245,1.3189
2290,2018-09,Trinity County,0.0,32.0,144.0,,
2291,2018-09,Stanislaus County,188.0,780.0,38.0,56.0558021559924,1.0645
2292,2018-09,Kern County,76.0,980.0,47.0,34.43246670894103,0.8151
2293,2018-09,Madera County,24.0,276.0,64.0,45.275840202916925,0.9442
2294,2018-09,San Francisco County,260.0,212.0,19.0,71.02092580849715,1.2571
2295,2018-09,Santa Cruz County,64.0,336.0,46.0,79.89854153455929,1.4219
2296,2018-09,Del Norte County,0.0,28.0,99.0,,
2297,2018-09,Yolo County,52.0,232.0,43.0,87.44451490171211,1.646
2298,2018-09,San Luis Obispo County,60.0,588.0,58.0,66.20164870006342,1.1879
2299,2018-09,San Benito County,8.0,88.0,40.0,90.0443880786303,1.7519
2300,2018-09,Siskiyou County,4.0,100.0,89.0,44.70513633481293,0.937
2301,2018-09,Calaveras County,20.0,312.0,71.0,44.32466708941028,0.9304
2302,2018-09,San Mateo County,372.0,288.0,23.0,79.7717184527584,1.4176
2303,2018-09,Orange County,644.0,4488.0,42.0,20.2282815472416,0.6562
2304,2018-09,Riverside County,876.0,4488.0,47.0,13.506658211794548,0.5827
2305,2018-09,Tehama County,0.0,148.0,67.0,62.27013316423589,1.1315
2306,2018-09,Placer County,156.0,1136.0,50.0,77.67913760304376,1.3817
2307,2018-09,Plumas County,0.0,76.0,101.0,,
2308,2018-09,Marin County,24.0,192.0,32.0,78.82054533925175,1.4046
2309,2018-09,Lassen County,0.0,56.0,86.0,,
2310,2018-09,Los Angeles County,1604.0,6680.0,39.0,31.64235890932149,0.7842
2311,2018-09,Lake County,12.0,256.0,79.0,14.774889029803424,0.6033
2312,2018-09,Sonoma County,56.0,660.0,47.0,52.25110970196576,1.0205
2313,2018-09,Tuolumne County,16.0,288.0,76.0,45.02219403931515,0.9433
2314,2018-09,Alameda County,888.0,856.0,28.0,72.5428027901078,1.2848
2315,2018-09,Shasta County,12.0,232.0,62.0,29.74001268230818,0.7681
2316,2018-09,Imperial County,8.0,84.0,64.0,50.91946734305643,1.0068
2317,2018-09,Kings County,12.0,200.0,43.0,89.66391883322765,1.7144
2318,2018-09,Humboldt County,4.0,156.0,89.0,50.1585288522511,1.0018
2319,2018-09,Contra Costa County,608.0,1152.0,33.0,75.90361445783132,1.3481
2320,2018-08,Tulare County,28.0,392.0,52.0,61.31896005072923,1.1305
2321,2018-08,Sutter County,24.0,228.0,44.0,96.13189600507292,2.1189
2322,2018-08,Santa Cruz County,108.0,304.0,45.0,88.07863031071655,1.673
2323,2018-08,Calaveras County,16.0,320.0,68.0,43.0564362714014,0.9195
2324,2018-08,Modoc County,0.0,8.0,135.0,,
2325,2018-08,Santa Clara County,852.0,828.0,27.0,43.75396322130628,0.9279
2326,2018-08,Fresno County,40.0,772.0,40.0,45.02219403931515,0.9365
2327,2018-08,Riverside County,748.0,4288.0,47.0,12.23842739378567,0.5561
2328,2018-08,Los Angeles County,1732.0,6292.0,37.0,32.02282815472416,0.792
2329,2018-08,San Mateo County,376.0,220.0,29.0,87.63474952441345,1.6646
2330,2018-08,Alpine County,0.0,8.0,178.0,,
2331,2018-08,Inyo County,0.0,24.0,58.0,,
2332,2018-08,Mariposa County,4.0,20.0,80.0,,
2333,2018-08,Contra Costa County,704.0,1096.0,30.0,77.29866835764109,1.3862
2334,2018-08,Merced County,132.0,328.0,43.0,44.76854787571338,0.9348
2335,2018-08,Placer County,180.0,1128.0,45.0,76.34749524413444,1.373
2336,2018-08,El Dorado County,76.0,728.0,58.0,71.84527584020292,1.2833
2337,2018-08,Plumas County,0.0,88.0,88.0,,
2338,2018-08,San Bernardino County,908.0,4020.0,47.0,9.892200380469246,0.5261
2339,2018-08,Butte County,76.0,472.0,46.0,52.56816740646798,1.027
2340,2018-08,Orange County,668.0,4376.0,39.0,19.46734305643627,0.6594
2341,2018-08,Amador County,20.0,128.0,68.0,77.86937222574508,1.3995
2342,2018-08,Imperial County,4.0,60.0,60.0,44.45149017121116,0.9323
2343,2018-08,Mono County,0.0,68.0,63.0,,
2344,2018-08,San Luis Obispo County,52.0,600.0,55.0,65.31388712745719,1.1783
2345,2018-08,Yuba County,68.0,188.0,46.0,91.43944197844009,1.8201
2346,2018-08,San Joaquin County,324.0,944.0,36.0,64.36271401395054,1.1649
2347,2018-08,Colusa County,0.0,24.0,92.0,,
2348,2018-08,Tehama County,8.0,124.0,62.0,61.76284083703234,1.1337
2349,2018-08,Sacramento County,832.0,2464.0,32.0,47.368421052631575,0.9714
2350,2018-08,Alameda County,944.0,784.0,24.0,81.48383005707038,1.4871
2351,2018-08,San Benito County,16.0,80.0,42.0,89.28344958782498,1.7319
2352,2018-08,Siskiyou County,4.0,112.0,80.0,44.83195941661383,0.9348
2353,2018-08,Shasta County,36.0,180.0,62.0,26.569435637285988,0.7378
2354,2018-08,Madera County,20.0,248.0,58.0,41.21750158528853,0.8995
2355,2018-08,Stanislaus County,204.0,864.0,37.0,52.3145212428662,1.0238
2356,2018-08,San Francisco County,288.0,124.0,33.0,92.58084971464808,1.8549
2357,2018-08,Nevada County,44.0,452.0,62.0,39.82244768547876,0.8871
2358,2018-08,Kern County,92.0,1000.0,47.0,31.95941661382372,0.7919
2359,2018-08,Ventura County,128.0,1160.0,43.0,55.99239061509195,1.0678
2360,2018-08,Sierra County,0.0,20.0,77.0,,
2361,2018-08,Tuolumne County,20.0,216.0,65.0,43.5003170577045,0.9223
2362,2018-08,Mendocino County,8.0,132.0,104.0,35.12999365884591,0.8348
2363,2018-08,Solano County,92.0,464.0,35.0,74.00126823081801,1.3322
2364,2018-08,Del Norte County,0.0,20.0,89.0,,
2365,2018-08,Marin County,24.0,144.0,55.0,83.63982244768548,1.5442
2366,2018-08,Yolo County,56.0,220.0,37.0,87.000634115409,1.646
2367,2018-08,Lake County,20.0,204.0,75.0,10.589727330374128,0.5377
2368,2018-08,San Diego County,232.0,3552.0,31.0,24.98414711477489,0.7211
2369,2018-08,Lassen County,0.0,40.0,84.0,,
2370,2018-08,Humboldt County,4.0,172.0,78.0,52.50475586556753,1.0268
2371,2018-08,Glenn County,0.0,32.0,68.0,,
2372,2018-08,Sonoma County,68.0,644.0,43.0,53.01204819277109,1.0299
2373,2018-08,Kings County,16.0,148.0,44.0,90.80532656943564,1.8005
2374,2018-08,Monterey County,60.0,344.0,61.0,84.33734939759037,1.5585
2375,2018-08,Santa Barbara County,28.0,508.0,64.0,49.33417882054534,0.9956
2376,2018-08,Napa County,8.0,156.0,69.0,67.78693722257451,1.2204
2377,2018-08,Trinity County,4.0,24.0,120.0,,
2378,2018-07,Plumas County,0.0,80.0,69.0,,
2379,2018-07,Alameda County,1120.0,584.0,22.0,83.70323398858592,1.5438
2380,2018-07,El Dorado County,92.0,692.0,50.0,74.12809131261889,1.3303
2381,2018-07,Placer County,176.0,932.0,42.0,79.89854153455929,1.4554
2382,2018-07,Tulare County,40.0,336.0,54.0,62.46036778693722,1.1581
2383,2018-07,Sacramento County,844.0,2008.0,31.0,57.45085605580216,1.0972
2384,2018-07,Shasta County,20.0,308.0,59.0,25.301204819277107,0.7334
2385,2018-07,San Luis Obispo County,16.0,416.0,52.0,67.59670259987318,1.2142
2386,2018-07,Yuba County,56.0,152.0,46.0,91.43944197844009,1.8193
2387,2018-07,Amador County,12.0,132.0,66.0,81.03994927076728,1.4849
2388,2018-07,Colusa County,0.0,20.0,82.0,,
2389,2018-07,Mendocino County,8.0,128.0,92.0,39.632213062777424,0.8905
2390,2018-07,San Bernardino County,456.0,3296.0,44.0,11.540900443880789,0.5577
2391,2018-07,Siskiyou County,8.0,92.0,82.0,50.285351934052,1.0017
2392,2018-07,Marin County,12.0,148.0,45.0,82.24476854787571,1.5097
2393,2018-07,Yolo County,72.0,188.0,36.0,90.80532656943564,1.7998
2394,2018-07,Del Norte County,0.0,48.0,83.0,,
2395,2018-07,San Diego County,224.0,3120.0,32.0,28.218135700697527,0.768
2396,2018-07,San Joaquin County,376.0,824.0,37.0,71.5282181357007,1.2775
2397,2018-07,Madera County,20.0,224.0,58.0,50.09511731135067,1.001
2398,2018-07,Orange County,400.0,3460.0,36.0,22.320862396956244,0.6988
2399,2018-07,Humboldt County,0.0,160.0,74.0,54.97780596068485,1.0672
2400,2018-07,Imperial County,4.0,64.0,61.0,44.83195941661383,0.9406
2401,2018-07,Los Angeles County,1012.0,4980.0,36.0,39.12492073557387,0.8832
2402,2018-07,Nevada County,16.0,436.0,58.0,44.00760938490805,0.9329
2403,2018-07,Fresno County,64.0,680.0,39.0,54.02663284717819,1.0524
2404,2018-07,Stanislaus County,212.0,764.0,37.0,56.0558021559924,1.0806
2405,2018-07,Mariposa County,0.0,32.0,75.0,,
2406,2018-07,Santa Barbara County,4.0,424.0,60.0,54.3436905516804,1.0573
2407,2018-07,San Benito County,12.0,56.0,39.0,93.15155358275206,1.9392
2408,2018-07,Trinity County,4.0,36.0,102.0,,
2409,2018-07,San Francisco County,340.0,160.0,32.0,89.22003804692454,1.7163
2410,2018-07,Merced County,84.0,244.0,38.0,53.96322130627775,1.0515
2411,2018-07,Alpine County,0.0,8.0,218.0,,
2412,2018-07,Inyo County,0.0,16.0,70.0,,
2413,2018-07,Kern County,96.0,952.0,46.0,33.227647431832594,0.816
2414,2018-07,Sutter County,28.0,156.0,38.0,98.03424223208624,2.3854
2415,2018-07,Glenn County,0.0,12.0,66.0,,
2416,2018-07,Solano County,68.0,368.0,31.0,82.30818008877617,1.5099
2417,2018-07,Santa Cruz County,112.0,272.0,42.0,85.73240329740013,1.6004
2418,2018-07,Sierra County,0.0,12.0,68.0,,
2419,2018-07,Santa Clara County,916.0,720.0,25.0,51.8706404565631,1.0233
2420,2018-07,Riverside County,464.0,3648.0,44.0,13.760304375396323,0.5856
2421,2018-07,Contra Costa County,836.0,952.0,29.0,81.16677235256817,1.4874
2422,2018-07,Kings County,12.0,136.0,43.0,93.46861128725428,1.9515
2423,2018-07,Monterey County,64.0,308.0,63.0,85.03487634749524,1.5835
2424,2018-07,Modoc County,0.0,8.0,117.0,,
2425,2018-07,Tuolumne County,24.0,264.0,59.0,62.27013316423589,1.1565
2426,2018-07,Butte County,24.0,344.0,43.0,63.66518706404566,1.1743
2427,2018-07,Lassen County,0.0,48.0,78.0,,
2428,2018-07,Mono County,0.0,68.0,48.0,,
2429,2018-07,Sonoma County,44.0,512.0,36.0,59.5434369055168,1.1242
2430,2018-07,Napa County,4.0,124.0,56.0,68.73811033608118,1.2353
2431,2018-07,San Mateo County,416.0,208.0,29.0,90.86873811033608,1.8027
2432,2018-07,Lake County,20.0,220.0,65.0,17.882054533925174,0.639
2433,2018-07,Tehama County,4.0,124.0,60.0,59.92390615091947,1.1285
2434,2018-07,Ventura County,132.0,1040.0,42.0,59.28979074191503,1.1192
2435,2018-07,Calaveras County,32.0,292.0,66.0,43.75396322130628,0.93
2436,2018-06,Sierra County,0.0,8.0,76.0,,
2437,2018-06,Contra Costa County,976.0,784.0,26.0,82.81547241597971,1.5272
2438,2018-06,Amador County,16.0,140.0,56.0,84.59099556119214,1.585
2439,2018-06,Santa Cruz County,104.0,272.0,39.0,86.49334178820546,1.651
2440,2018-06,Modoc County,0.0,8.0,165.0,,
2441,2018-06,San Bernardino County,596.0,3024.0,41.0,12.999365884590995,0.5714
2442,2018-06,Placer County,292.0,876.0,37.0,84.90805326569436,1.5994
2443,2018-06,San Francisco County,404.0,136.0,27.0,85.28852251109701,1.6056
2444,2018-06,Sutter County,32.0,176.0,43.0,98.858592263792,2.8716
2445,2018-06,Sonoma County,64.0,428.0,32.0,66.13823715916297,1.2172
2446,2018-06,Tehama County,4.0,116.0,66.0,68.10399492707673,1.2379
2447,2018-06,Plumas County,0.0,56.0,69.0,,
2448,2018-06,Yuba County,48.0,144.0,46.0,95.8148383005707,2.1529
2449,2018-06,Ventura County,164.0,1008.0,39.0,61.44578313253012,1.1488
2450,2018-06,Mono County,0.0,36.0,52.0,,
2451,2018-06,Napa County,16.0,108.0,46.0,71.9720989220038,1.3031
2452,2018-06,Glenn County,0.0,32.0,64.0,,
2453,2018-06,San Benito County,24.0,44.0,36.0,96.57577679137604,2.2227
2454,2018-06,Merced County,96.0,232.0,40.0,57.45085605580216,1.093
2455,2018-06,Calaveras County,28.0,308.0,59.0,45.59289790741915,0.9419
2456,2018-06,Alameda County,1284.0,420.0,19.0,87.95180722891565,1.7045
2457,2018-06,Mendocino County,8.0,112.0,82.0,34.6861128725428,0.8172
2458,2018-06,Marin County,20.0,164.0,32.0,79.26442612555485,1.4457
2459,2018-06,Alpine County,0.0,12.0,201.0,,
2460,2018-06,San Diego County,252.0,2572.0,30.0,34.242232086239696,0.809
2461,2018-06,Solano County,56.0,312.0,23.0,86.87381103360812,1.6662
2462,2018-06,Nevada County,44.0,376.0,51.0,41.02726696258719,0.8931
2463,2018-06,Sacramento County,1000.0,1948.0,31.0,65.25047558655676,1.2015
2464,2018-06,Los Angeles County,1072.0,4420.0,33.0,39.69562460367787,0.8752
2465,2018-06,Butte County,32.0,308.0,38.0,70.70386810399492,1.2798
2466,2018-06,Kings County,12.0,160.0,40.0,90.86873811033608,1.8136
2467,2018-06,Fresno County,44.0,592.0,39.0,56.18262523779328,1.0815
2468,2018-06,Santa Barbara County,20.0,476.0,57.0,52.50475586556753,1.0294
2469,2018-06,El Dorado County,100.0,592.0,40.0,75.52314521242866,1.3656
2470,2018-06,Inyo County,0.0,4.0,117.0,,
2471,2018-06,Orange County,452.0,2796.0,34.0,26.37920101458465,0.7314
2472,2018-06,Shasta County,20.0,296.0,51.0,29.549778059606847,0.7615
2473,2018-06,Lake County,12.0,224.0,59.0,20.92580849714648,0.6725
2474,2018-06,San Luis Obispo County,20.0,396.0,50.0,63.66518706404566,1.1774
2475,2018-06,Tuolumne County,32.0,156.0,55.0,62.84083703233989,1.1675
2476,2018-06,Riverside County,524.0,3456.0,44.0,13.633481293595434,0.5795
2477,2018-06,Madera County,16.0,204.0,58.0,48.76347495244134,0.9813
2478,2018-06,Kern County,100.0,924.0,45.0,36.96892834495878,0.8414
2479,2018-06,Colusa County,4.0,44.0,66.0,,
2480,2018-06,Siskiyou County,4.0,96.0,69.0,47.17818642993025,0.9582
2481,2018-06,Santa Clara County,1204.0,580.0,22.0,62.46036778693722,1.162
2482,2018-06,San Mateo County,500.0,152.0,26.0,88.5859226379201,1.7289
2483,2018-06,Del Norte County,0.0,32.0,73.0,,
2484,2018-06,Trinity County,4.0,52.0,98.0,,
2485,2018-06,San Joaquin County,352.0,788.0,35.0,74.44514901712111,1.3453
2486,2018-06,Yolo County,72.0,192.0,33.0,93.3417882054534,1.9501
2487,2018-06,Stanislaus County,232.0,664.0,35.0,64.42612555485098,1.1856
2488,2018-06,Tulare County,40.0,340.0,52.0,68.99175649968295,1.2481
2489,2018-06,Monterey County,88.0,304.0,63.0,81.92771084337349,1.5151
2490,2018-06,Humboldt County,4.0,156.0,63.0,51.10970196575777,1.0081
2491,2018-06,Mariposa County,8.0,40.0,65.0,,
2492,2018-06,Imperial County,4.0,64.0,57.0,52.94863665187064,1.0365
2493,2018-06,Lassen County,0.0,44.0,68.0,,
2494,2018-05,San Luis Obispo County,12.0,312.0,45.0,67.46987951807229,1.247
2495,2018-05,San Benito County,16.0,60.0,36.0,96.63918833227648,2.3486
2496,2018-05,Sutter County,44.0,144.0,37.0,98.41471147748892,2.6585
2497,2018-05,Inyo County,0.0,12.0,91.0,,
2498,2018-05,Tehama County,4.0,92.0,60.0,61.1287254280279,1.1374
2499,2018-05,El Dorado County,88.0,528.0,36.0,81.42041851616995,1.5186
2500,2018-05,Sierra County,0.0,12.0,148.0,,
2501,2018-05,Modoc County,0.0,8.0,156.0,,
2502,2018-05,San Bernardino County,504.0,2476.0,38.0,20.48192771084337,0.6386
2503,2018-05,Kings County,12.0,136.0,42.0,88.96639188332276,1.7767
2504,2018-05,Ventura County,156.0,896.0,38.0,67.97717184527585,1.2521
2505,2018-05,Monterey County,76.0,312.0,56.0,83.32276474318327,1.5814
2506,2018-05,Santa Barbara County,20.0,412.0,50.0,55.73874445149018,1.0772
2507,2018-05,Amador County,16.0,160.0,48.0,86.68357641090678,1.7113
2508,2018-05,Santa Clara County,1168.0,360.0,17.0,74.38173747622068,1.3607
2509,2018-05,Marin County,12.0,140.0,25.0,81.61065313887127,1.5262
2510,2018-05,Solano County,64.0,264.0,24.0,92.39061509194674,1.9611
2511,2018-05,Calaveras County,36.0,272.0,53.0,44.5149017121116,0.9201
2512,2018-05,Trinity County,0.0,24.0,104.0,,
2513,2018-05,Nevada County,60.0,296.0,55.0,47.81230183893469,0.9594
2514,2018-05,Siskiyou County,4.0,72.0,68.0,48.82688649334179,0.9752
2515,2018-05,Imperial County,4.0,56.0,59.0,46.480659480025366,0.9437
2516,2018-05,Mendocino County,0.0,120.0,74.0,35.066582117945465,0.8058
2517,2018-05,Placer County,240.0,796.0,33.0,85.79581483830057,1.6713
2518,2018-05,Los Angeles County,1096.0,3780.0,31.0,50.031705770450216,1.0002
2519,2018-05,Mono County,0.0,24.0,59.0,,
2520,2018-05,Tulare County,32.0,316.0,46.0,69.4990488268865,1.2738
2521,2018-05,Yolo County,88.0,156.0,35.0,96.2587190868738,2.2916
2522,2018-05,Plumas County,0.0,28.0,91.0,,
2523,2018-05,Sacramento County,996.0,1528.0,26.0,72.03551046290426,1.3148
2524,2018-05,Lake County,8.0,196.0,56.0,24.223208623969565,0.6887
2525,2018-05,Merced County,56.0,232.0,39.0,62.90424857324033,1.1744
2526,2018-05,Mariposa County,0.0,48.0,74.0,,
2527,2018-05,Napa County,8.0,76.0,44.0,80.46924540266328,1.4942
2528,2018-05,San Francisco County,348.0,160.0,24.0,86.30310716550412,1.6854
2529,2018-05,Kern County,60.0,836.0,44.0,43.11984781230184,0.9071
2530,2018-05,Santa Cruz County,104.0,200.0,36.0,88.39568801521877,1.7635
2531,2018-05,Colusa County,0.0,28.0,42.0,,
2532,2018-05,Riverside County,536.0,3216.0,44.0,19.15028535193405,0.6272
2533,2018-05,Contra Costa County,888.0,740.0,23.0,88.90298034242232,1.7751
2534,2018-05,Sonoma County,44.0,288.0,30.0,77.93278376664553,1.4315
2535,2018-05,Yuba County,48.0,168.0,47.0,94.99048826886494,2.1699
2536,2018-05,San Joaquin County,380.0,616.0,29.0,79.39124920735574,1.4684
2537,2018-05,San Diego County,188.0,2332.0,29.0,38.74445149017121,0.855
2538,2018-05,Orange County,500.0,2484.0,30.0,33.481293595434366,0.7884
2539,2018-05,Humboldt County,0.0,152.0,62.0,59.16296766011414,1.1145
2540,2018-05,Stanislaus County,220.0,564.0,32.0,69.75269499048828,1.2771
2541,2018-05,Lassen County,0.0,32.0,74.0,,
2542,2018-05,Fresno County,60.0,548.0,40.0,62.20672162333545,1.1582
2543,2018-05,Alameda County,1124.0,348.0,17.0,93.40519974635384,2.038
2544,2018-05,Glenn County,0.0,28.0,65.0,,
2545,2018-05,Butte County,24.0,268.0,35.0,75.5865567533291,1.3868
2546,2018-05,Tuolumne County,20.0,144.0,59.0,69.05516804058338,1.2633
2547,2018-05,Del Norte County,0.0,28.0,72.0,,
2548,2018-05,Shasta County,12.0,256.0,47.0,33.734939759036145,0.7929
2549,2018-05,Alpine County,0.0,4.0,197.0,,
2550,2018-05,San Mateo County,432.0,148.0,21.0,91.12238427393788,1.8964
2551,2018-05,Madera County,8.0,188.0,51.0,52.94863665187064,1.0358
2552,2018-04,Amador County,20.0,132.0,60.0,88.5859226379201,1.7983
2553,2018-04,Modoc County,0.0,4.0,175.0,,
2554,2018-04,Butte County,36.0,200.0,40.0,76.1572606214331,1.3931
2555,2018-04,Sierra County,0.0,4.0,166.0,,
2556,2018-04,Contra Costa County,792.0,608.0,24.0,89.72733037412809,1.8544
2557,2018-04,Sacramento County,860.0,1264.0,28.0,74.44514901712111,1.3533
2558,2018-04,Alameda County,1016.0,252.0,17.0,93.84908053265694,2.1402
2559,2018-04,Siskiyou County,0.0,52.0,75.0,52.06087507926442,1.0251
2560,2018-04,Ventura County,172.0,724.0,38.0,71.08433734939759,1.2976
2561,2018-04,Kings County,8.0,136.0,46.0,83.3861762840837,1.599
2562,2018-04,Colusa County,8.0,20.0,53.0,,
2563,2018-04,Mendocino County,4.0,92.0,79.0,43.817374762206725,0.9094
2564,2018-04,Riverside County,540.0,3272.0,46.0,17.882054533925174,0.6006
2565,2018-04,Stanislaus County,208.0,500.0,36.0,71.84527584020292,1.3092
2566,2018-04,San Benito County,24.0,52.0,38.0,97.14648065948003,2.4502
2567,2018-04,San Bernardino County,488.0,2212.0,39.0,19.97463538363982,0.631
2568,2018-04,Fresno County,52.0,476.0,43.0,60.62143310082435,1.1512
2569,2018-04,Los Angeles County,1012.0,3252.0,33.0,47.24159797083069,0.9579
2570,2018-04,San Luis Obispo County,28.0,300.0,47.0,65.69435637285986,1.2046
2571,2018-04,Kern County,88.0,776.0,45.0,39.75903614457831,0.8519
2572,2018-04,Lassen County,0.0,24.0,82.0,,
2573,2018-04,Marin County,20.0,92.0,25.0,86.36651870640456,1.6997
2574,2018-04,Plumas County,4.0,24.0,135.0,,
2575,2018-04,Glenn County,0.0,12.0,57.0,,
2576,2018-04,Placer County,220.0,684.0,36.0,87.000634115409,1.7305
2577,2018-04,Imperial County,0.0,68.0,60.0,44.89537095751427,0.9243
2578,2018-04,Mono County,0.0,24.0,64.0,,
2579,2018-04,Trinity County,0.0,60.0,126.0,,
2580,2018-04,San Mateo County,388.0,132.0,20.0,91.24920735573876,1.9558
2581,2018-04,Inyo County,0.0,12.0,101.0,,
2582,2018-04,Mariposa County,0.0,28.0,74.0,,
2583,2018-04,Napa County,0.0,84.0,42.0,80.65948002536462,1.5067
2584,2018-04,Madera County,24.0,176.0,51.0,47.6854787571338,0.9607
2585,2018-04,El Dorado County,104.0,376.0,47.0,84.90805326569436,1.6486
2586,2018-04,Yuba County,56.0,104.0,57.0,94.92707672796448,2.2282
2587,2018-04,Sonoma County,52.0,236.0,26.0,84.71781864299302,1.6449
2588,2018-04,San Joaquin County,340.0,584.0,31.0,81.80088776157261,1.5424
2589,2018-04,Sutter County,36.0,128.0,37.0,98.41471147748892,2.7547
2590,2018-04,Yolo County,76.0,124.0,37.0,99.49270767279646,3.2612
2591,2018-04,Monterey County,56.0,272.0,54.0,80.2155992390615,1.4898
2592,2018-04,Tulare County,44.0,304.0,55.0,69.81610653138871,1.2751
2593,2018-04,Merced County,68.0,188.0,38.0,55.23145212428662,1.0671
2594,2018-04,Solano County,64.0,200.0,23.0,92.01014584654406,1.9992
2595,2018-04,Santa Cruz County,84.0,176.0,37.0,90.93214965123651,1.9395
2596,2018-04,Del Norte County,0.0,28.0,92.0,,
2597,2018-04,Shasta County,12.0,212.0,54.0,33.227647431832594,0.7863
2598,2018-04,Alpine County,0.0,4.0,251.0,,
2599,2018-04,San Diego County,236.0,2092.0,29.0,43.627140139505386,0.9057
2600,2018-04,Tehama County,0.0,116.0,51.0,60.5580215599239,1.1507
2601,2018-04,Tuolumne County,12.0,104.0,59.0,73.36715282181358,1.3347
2602,2018-04,Calaveras County,32.0,232.0,51.0,51.61699429296132,1.0187
2603,2018-04,Orange County,404.0,2088.0,30.0,35.32022828154724,0.8134
2604,2018-04,Humboldt County,0.0,104.0,69.0,54.72415979708308,1.0579
2605,2018-04,San Francisco County,352.0,140.0,24.0,86.74698795180723,1.7261
2606,2018-04,Santa Barbara County,12.0,380.0,49.0,58.08497146480659,1.1046
2607,2018-04,Lake County,8.0,132.0,53.0,25.110970196575774,0.6957
2608,2018-04,Nevada County,28.0,260.0,71.0,47.1147748890298,0.9554
2609,2018-04,Santa Clara County,1132.0,248.0,17.0,84.46417247939125,1.6308
2610,2018-03,Kings County,4.0,116.0,50.0,86.30310716550412,1.674
2611,2018-03,Plumas County,4.0,12.0,191.0,,
2612,2018-03,Madera County,20.0,100.0,58.0,52.88522511097021,1.0338
2613,2018-03,Tehama County,8.0,92.0,56.0,74.44514901712111,1.3617
2614,2018-03,San Francisco County,280.0,116.0,23.0,92.13696892834496,1.9716
2615,2018-03,El Dorado County,76.0,324.0,49.0,91.56626506024097,1.9297
2616,2018-03,San Bernardino County,508.0,1972.0,40.0,23.20862396956246,0.6578
2617,2018-03,Siskiyou County,4.0,12.0,99.0,53.39251743817375,1.0386
2618,2018-03,Riverside County,476.0,3240.0,47.0,18.26252377932784,0.6014
2619,2018-03,Monterey County,60.0,252.0,52.0,82.75206087507927,1.5577
2620,2018-03,Santa Barbara County,24.0,296.0,51.0,61.88966391883323,1.1531
2621,2018-03,Shasta County,16.0,220.0,54.0,34.495878249841475,0.7876
2622,2018-03,Solano County,72.0,152.0,23.0,94.29296131896004,2.1394
2623,2018-03,Trinity County,0.0,20.0,136.0,,
2624,2018-03,Yuba County,52.0,96.0,59.0,95.8148383005707,2.2803
2625,2018-03,Calaveras County,32.0,192.0,52.0,65.88459099556118,1.2086
2626,2018-03,Butte County,24.0,168.0,33.0,82.43500317057705,1.551
2627,2018-03,San Benito County,28.0,48.0,38.0,92.7710843373494,2.0133
2628,2018-03,Los Angeles County,984.0,3008.0,32.0,52.44134432466709,1.0279
2629,2018-03,Santa Clara County,916.0,224.0,15.0,92.64426125554851,2.0021
2630,2018-03,Orange County,368.0,1856.0,30.0,42.42232086239696,0.8894
2631,2018-03,Fresno County,56.0,440.0,43.0,62.46036778693722,1.1571
2632,2018-03,San Diego County,160.0,1608.0,29.0,49.77805960684845,0.9981
2633,2018-03,Alpine County,0.0,8.0,226.0,,
2634,2018-03,Santa Cruz County,72.0,124.0,31.0,94.67343056436272,2.1694
2635,2018-03,Mariposa County,0.0,36.0,80.0,,
2636,2018-03,Inyo County,0.0,8.0,102.0,,
2637,2018-03,Sutter County,16.0,128.0,38.0,98.9854153455929,2.9343
2638,2018-03,Nevada County,28.0,208.0,86.0,54.15345592897908,1.0464
2639,2018-03,Glenn County,0.0,16.0,52.0,,
2640,2018-03,San Luis Obispo County,24.0,276.0,49.0,69.62587190868737,1.2563
2641,2018-03,Merced County,84.0,204.0,44.0,48.57324032974002,0.9815
2642,2018-03,Del Norte County,0.0,12.0,124.0,,
2643,2018-03,Placer County,192.0,516.0,37.0,89.72733037412809,1.8238
2644,2018-03,Humboldt County,4.0,108.0,70.0,56.75332910589728,1.0778
2645,2018-03,Amador County,16.0,104.0,62.0,90.99556119213696,1.8866
